tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_feature_condition,grid_prior_precision
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,10,0.02,13.991378703885868,0.5143745216259568,nan,0.22616600966429581,0.44340016372257446,1.7677539513489313,0.4819626981265654,0.9425754559130242,1.2367433352166515,2.751829508182876,5.143207420849456,2.3154145701724334,8.034553246574546,0.01909766998142004,0.0028214200865477324,,nan,nan,nan,nan,nan,0.8386752021181136,0.66,0.31794947359357556,10,40,40,40,0,0,10,10,30,30,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,22.936439371502974,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,11,0.02,13.972484371010033,0.4954801887501219,nan,0.215365099431552,0.43754313012401186,1.7079845745884903,0.47151566772396303,0.9386725175099822,1.2316098570148524,2.6922080785665177,5.032146493448164,2.223930268644473,7.841892775004207,0.020829370012506843,0.0030812800396233797,,nan,nan,nan,nan,nan,0.8369433657730936,0.66,0.3171990002529971,11,44,44,44,0,0,11,11,33,33,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,22.38644672227357,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,12,0.02,13.941051632606623,0.4640474503467118,nan,0.20643229031693647,0.43315166835359503,1.6204883237314693,0.45617851420620387,0.9347472164914249,1.2264852852279207,2.6045830682533246,4.852274267755688,2.0302792944879338,7.347076043619866,0.022603310004342347,0.003344740020111203,,nan,nan,nan,nan,nan,0.8377051038574767,0.66,0.31749819795018397,12,48,48,48,0,0,12,12,36,36,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,20.97388106851542,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,13,0.02,13.887851245720688,0.4108470634607766,nan,0.1896405877130511,0.41285328598946686,1.5043116793570466,0.43577569631621443,0.9300618050085774,1.2203396852687223,2.4880873804134276,4.61958077440683,1.703358878082399,6.449788974124112,0.024343969009350985,0.0036159800365567207,,nan,nan,nan,nan,nan,0.8413194156147408,0.66,0.3189688525917045,13,52,52,52,0,0,13,13,39,39,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,18.41237331111805,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,14,0.02,13.829794270601054,0.352790088341143,nan,0.17606257319165966,0.3901168769436649,1.4092303003393856,0.4190912507864248,0.9255317331734871,1.214396002462067,2.3928260456794024,4.425840743163984,1.3230246110835047,5.2787928396371475,0.026081319025252014,0.003876939998008311,,nan,nan,nan,nan,nan,0.851624294555012,0.66,0.3231786038877294,14,56,56,56,0,0,14,14,42,42,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,15.06950146514759,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,15,0.02,13.806511819923234,0.3295076376633226,nan,0.16720918632847734,0.38284244695832675,1.3404178259135628,0.40703688498675056,0.9215696746584874,1.2092020859682038,2.3239918561884716,4.289310104669884,1.2089572353769407,4.931352673044213,0.027824859018437564,0.004135759954806417,,nan,nan,nan,nan,nan,0.8519203291022293,0.66,0.3232719056964767,15,60,60,60,0,0,15,15,45,45,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,14.077655363476504,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,16,0.02,13.79018802247078,0.3131838402108684,nan,0.16006788452323295,0.37682327626027384,1.2874723184877723,0.39777000131322715,0.9182506058308019,1.2048533604477079,2.2710704432035076,4.185668796356951,1.1370750653981914,4.712369856472444,0.029601389018353075,0.0044015199528075755,,nan,nan,nan,nan,nan,0.8512736617709286,0.66,0.32298588702639647,16,64,64,64,0,0,16,16,48,48,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,13.452519660027066,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,17,0.02,13.756955785353409,0.2799516030934974,nan,0.14963950995988168,0.3665380809664694,1.20730079232652,0.3836946351371141,0.91412781888683,1.1994402047873138,2.190713570875312,4.027317600785048,0.9591529096618928,4.106458649037332,0.031393438985105604,0.004667559987865388,,nan,nan,nan,nan,nan,0.8555136110518113,0.66,0.3246703698679557,17,68,68,68,0,0,17,17,51,51,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,11.722809837047844,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,18,0.02,13.750687653691262,0.27368347143135097,nan,0.14375522058174772,0.3586635224837271,1.1848758327472249,0.379832495752072,0.910970042508378,1.195292264163212,2.168670899178394,3.9912675954128387,0.945913883542056,4.08460808137744,0.03314325900282711,0.004938179976306856,,nan,nan,nan,nan,nan,0.8534648484083834,0.66,0.3238232810599531,18,72,72,72,0,0,18,18,54,54,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,11.660432477039967,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,19,0.02,13.738105348213494,0.26110116595358335,nan,0.13771633602806052,0.3514337062007104,1.1504239960562506,0.37381912796462635,0.9081882939265189,1.1916348385296578,2.134350677420234,3.9281139893564765,0.8905498277544261,3.9002738588685784,0.03489310899749398,0.005201540014240891,,nan,nan,nan,nan,nan,0.8536956481801882,0.66,0.323896260868378,19,76,76,76,0,0,19,19,57,57,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,11.134208978493835,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,20,0.02,13.731723105534176,0.2547189232742646,nan,0.13245566205467388,0.34492044171149483,1.1258493348272556,0.3695586433163238,0.9054893720860537,1.1880930699909995,2.110026000484824,3.886240378898451,0.8750480393001661,3.8645588497192405,0.03666521899867803,0.00546045001829043,,nan,nan,nan,nan,nan,0.8518012311410584,0.66,0.3231105199740798,20,80,80,80,0,0,20,20,60,60,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,11.032252451868573,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,21,0.02,13.716970943153463,0.23996676089355162,nan,0.12545093867268936,0.33625021146891393,1.083605318657536,0.362182650527149,0.9021395010642073,1.183691972432495,2.0679221628408877,3.808446053526864,0.8118901793224327,3.6474970784740024,0.038430449028965086,0.005724890041165054,,nan,nan,nan,nan,nan,0.8519466437540376,0.65,0.3231447298189984,21,84,84,84,0,0,21,21,63,63,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,10.41260080438462,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,22,0.02,13.69188620969371,0.21488202743379858,nan,0.11804783167784333,0.3284929372649474,1.027067135925588,0.3522808460975327,0.8983552374313823,1.1787200019873048,2.0113980732570376,3.700286043024511,0.6806728991875087,3.1422519449275432,0.04021304898196831,0.006004820053931326,,nan,nan,nan,nan,nan,0.8574512218216235,0.65,0.32533584564651025,22,88,88,88,0,0,22,22,66,66,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,8.970264931101816,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,23,0.02,13.688854669976804,0.21185048771689274,nan,0.11352668896361522,0.3201547900585389,1.0151996993919918,0.3502603765541474,0.8960888054676545,1.1757397406849683,1.999872978527558,3.685460999604461,0.6812633491515243,3.1670834145311764,0.041975359024945647,0.006269270088523626,,nan,nan,nan,nan,nan,0.8551201817701832,0.65,0.3243830424966347,23,92,92,92,0,0,23,23,69,69,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,9.041151946171619,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,24,0.02,13.670630709887002,0.19362652762709054,nan,0.10905936991776641,0.3186496806535782,0.9625931768195606,0.34103623645271974,0.8927571580798885,1.1713615667545494,1.947217418283152,3.579762629452938,0.5914943368781532,2.798245127713108,0.04372413898818195,0.0065292400540784,,nan,nan,nan,nan,nan,0.8588945456488807,0.65,0.32587581045180963,24,96,96,96,0,0,24,24,72,72,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,7.988220097459505,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,25,0.02,13.666192861919363,0.18918867965945196,nan,0.10466155833728655,0.3103841392285215,0.9471175365336644,0.3383852332854705,0.8902284795510105,1.168037207159419,1.9320918007469328,3.556540546727246,0.5834915981888624,2.7849241526078035,0.045521938998717815,0.006799060036428273,,nan,nan,nan,nan,nan,0.8570769932633717,0.65,0.3251316829203642,25,100,100,100,0,0,25,25,75,75,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,7.950192377871937,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,26,0.02,13.648969996478558,0.17196581421864643,nan,0.09835582960911478,0.3049514653440795,0.897979241612422,0.32977801591334077,0.8868778209541415,1.1636435868466575,1.8829425206947399,3.4656112774967034,0.5064038028723549,2.4634977183907147,0.047294788993895054,0.007073320040944964,,nan,nan,nan,nan,nan,0.860133983341381,0.65,0.3263230486133877,26,104,104,104,0,0,26,26,78,78,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,7.0326083262680985,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,27,0.02,13.63725077124634,0.1602465889864284,nan,0.092076129461777,0.2958589517425751,0.8612019572418872,0.32334992009802643,0.8838874230181281,1.159704631540479,1.8462642860370377,3.4016152206572814,0.4638236829022423,2.293508561966778,0.04910585901234299,0.007352649990934879,,nan,nan,nan,nan,nan,0.8603257051768977,0.65,0.32637029382178717,27,108,108,108,0,0,27,27,81,81,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,6.547336045349077,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,28,0.02,13.63108598906781,0.1540818068078984,nan,0.0881580177590223,0.28881109734828286,0.8395891177302169,0.31960571842801155,0.8813935556381781,1.156431488954355,1.8248873110155883,3.364049209959699,0.4454511351370593,2.2249820595840926,0.050852379004936665,0.0076069600181654096,,nan,nan,nan,nan,nan,0.8594615392447031,0.65,0.3260085618617105,28,112,112,112,0,0,28,28,84,84,0,4,False,False,0.02,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,6.3517117313386215,2,10.0,1.0
